game_id,week,team,window,opponent,site,rush_att,rush_yds,ypc
2025_06_CHI_WAS,6,CHI,Q1,WAS,A,7,36.0,5.142857142857143
2025_06_CIN_GB,6,CIN,Q1,GB,A,2,-3.0,-1.5
2025_06_CLE_PIT,6,CLE,Q1,PIT,A,5,8.0,1.6
2025_06_DAL_CAR,6,DAL,Q1,CAR,A,6,22.0,3.6666666666666665
2025_06_DEN_NYJ,6,DEN,Q1,NYJ,A,5,16.0,3.2
2025_06_DET_KC,6,DET,Q1,KC,A,11,37.0,3.3636363636363638
2025_06_LAC_MIA,6,LAC,Q1,MIA,A,10,57.0,5.7
2025_06_LA_BAL,6,LA,Q1,BAL,A,4,15.0,3.75
2025_06_NE_NO,6,NE,Q1,NO,A,5,15.0,3.0
2025_06_PHI_NYG,6,PHI,Q1,NYG,A,7,35.0,5.0
2025_06_SEA_JAX,6,SEA,Q1,JAX,A,3,12.0,4.0
2025_06_SF_TB,6,SF,Q1,TB,A,4,11.0,2.75
2025_06_TEN_LV,6,TEN,Q1,LV,A,4,8.0,2.0
2025_07_ATL_SF,7,ATL,Q1,SF,A,6,22.0,3.6666666666666665
2025_07_CAR_NYJ,7,CAR,Q1,NYJ,A,10,40.0,4.0
2025_07_GB_ARI,7,GB,Q1,ARI,A,4,7.0,1.75
2025_07_HOU_SEA,7,HOU,Q1,SEA,A,4,3.0,0.75
2025_07_IND_LAC,7,IND,Q1,LAC,A,11,76.0,6.909090909090909
2025_07_LA_JAX,7,LA,Q1,JAX,A,5,16.0,3.2
2025_07_LV_KC,7,LV,Q1,KC,A,2,3.0,1.5
2025_07_MIA_CLE,7,MIA,Q1,CLE,A,5,53.0,10.6
2025_07_NE_TEN,7,NE,Q1,TEN,A,8,67.0,8.375
2025_07_NO_CHI,7,NO,Q1,CHI,A,5,22.0,4.4
2025_07_NYG_DEN,7,NYG,Q1,DEN,A,5,10.0,2.0
2025_07_PHI_MIN,7,PHI,Q1,MIN,A,9,40.0,4.444444444444445
2025_07_PIT_CIN,7,PIT,Q1,CIN,A,6,44.0,7.333333333333333
2025_07_TB_DET,7,TB,Q1,DET,A,2,7.0,3.5
2025_07_WAS_DAL,7,WAS,Q1,DAL,A,7,30.0,4.285714285714286
2025_08_BUF_CAR,8,BUF,Q1,CAR,A,10,79.0,7.9
2025_08_CHI_BAL,8,CHI,Q1,BAL,A,10,41.0,4.1
2025_08_CLE_NE,8,CLE,Q1,NE,A,4,39.0,9.75
2025_08_DAL_DEN,8,DAL,Q1,DEN,A,6,25.0,4.166666666666667
2025_08_GB_PIT,8,GB,Q1,PIT,A,5,15.0,3.0
2025_08_MIA_ATL,8,MIA,Q1,ATL,A,11,44.0,4.0
2025_08_MIN_LAC,8,MIN,Q1,LAC,A,3,1.0,0.3333333333333333
2025_08_NYG_PHI,8,NYG,Q1,PHI,A,5,21.0,4.2
2025_08_NYJ_CIN,8,NYJ,Q1,CIN,A,7,11.0,1.5714285714285714
2025_08_SF_HOU,8,SF,Q1,HOU,A,1,13.0,13.0
2025_08_TB_NO,8,TB,Q1,NO,A,6,28.0,4.666666666666667
2025_08_TEN_IND,8,TEN,Q1,IND,A,5,20.0,4.0
2025_08_WAS_KC,8,WAS,Q1,KC,A,8,29.0,3.625
2025_09_ARI_DAL,9,ARI,Q1,DAL,A,5,12.0,2.4
2025_09_ATL_NE,9,ATL,Q1,NE,A,3,2.0,0.6666666666666666
2025_09_BAL_MIA,9,BAL,Q1,MIA,A,6,12.0,2.0
2025_09_CAR_GB,9,CAR,Q1,GB,A,9,37.0,4.111111111111111
2025_09_CHI_CIN,9,CHI,Q1,CIN,A,13,81.0,6.230769230769231
2025_09_DEN_HOU,9,DEN,Q1,HOU,A,5,26.0,5.2
2025_09_IND_PIT,9,IND,Q1,PIT,A,6,13.0,2.1666666666666665
2025_09_JAX_LV,9,JAX,Q1,LV,A,10,31.0,3.1
2025_09_KC_BUF,9,KC,Q1,BUF,A,6,28.0,4.666666666666667
2025_09_LAC_TEN,9,LAC,Q1,TEN,A,7,14.0,2.0
2025_09_MIN_DET,9,MIN,Q1,DET,A,6,33.0,5.5
2025_09_NO_LA,9,NO,Q1,LA,A,3,6.0,2.0
2025_09_SEA_WAS,9,SEA,Q1,WAS,A,6,37.0,6.166666666666667
2025_09_SF_NYG,9,SF,Q1,NYG,A,9,57.0,6.333333333333333
2025_10_ARI_SEA,10,ARI,Q1,SEA,A,6,14.0,2.3333333333333335
2025_10_ATL_IND,10,ATL,Q1,IND,A,8,51.0,6.375
2025_10_BAL_MIN,10,BAL,Q1,MIN,A,6,16.0,2.6666666666666665
2025_10_BUF_MIA,10,BUF,Q1,MIA,A,3,11.0,3.6666666666666665
2025_10_CLE_NYJ,10,CLE,Q1,NYJ,A,11,34.0,3.090909090909091
2025_10_DET_WAS,10,DET,Q1,WAS,A,8,44.0,5.5
2025_10_JAX_HOU,10,JAX,Q1,HOU,A,8,34.0,4.25
2025_10_LA_SF,10,LA,Q1,SF,A,9,60.0,6.666666666666667
2025_10_LV_DEN,10,LV,Q1,DEN,A,10,43.0,4.3
2025_10_NE_TB,10,NE,Q1,TB,A,8,25.0,3.125
2025_10_NO_CAR,10,NO,Q1,CAR,A,5,27.0,5.4
2025_10_NYG_CHI,10,NYG,Q1,CHI,A,4,-3.0,-0.75
2025_10_PHI_GB,10,PHI,Q1,GB,A,10,50.0,5.0
2025_10_PIT_LAC,10,PIT,Q1,LAC,A,7,24.0,3.4285714285714284
2025_11_BAL_CLE,11,BAL,Q1,CLE,A,7,38.0,5.428571428571429
2025_11_CAR_ATL,11,CAR,Q1,ATL,A,5,13.0,2.6
2025_11_CHI_MIN,11,CHI,Q1,MIN,A,5,14.0,2.8
2025_11_CIN_PIT,11,CIN,Q1,PIT,A,4,25.0,6.25
2025_11_DAL_LV,11,DAL,Q1,LV,A,8,44.0,5.5
2025_11_DET_PHI,11,DET,Q1,PHI,A,5,18.0,3.6
2025_11_GB_NYG,11,GB,Q1,NYG,A,10,84.0,8.4
2025_11_HOU_TEN,11,HOU,Q1,TEN,A,4,5.0,1.25
2025_11_KC_DEN,11,KC,Q1,DEN,A,3,17.0,5.666666666666667
2025_11_LAC_JAX,11,LAC,Q1,JAX,A,6,22.0,3.6666666666666665
2025_11_NYJ_NE,11,NYJ,Q1,NE,A,11,56.0,5.090909090909091
2025_11_SEA_LA,11,SEA,Q1,LA,A,4,19.0,4.75
2025_11_SF_ARI,11,SF,Q1,ARI,A,5,17.0,3.4
2025_11_TB_BUF,11,TB,Q1,BUF,A,10,47.0,4.7
2025_11_WAS_MIA,11,WAS,Q1,MIA,A,7,20.0,2.857142857142857
2025_12_ATL_NO,12,ATL,Q1,NO,A,5,10.0,2.0
2025_12_BUF_HOU,12,BUF,Q1,HOU,A,8,67.0,8.375
2025_12_CAR_SF,12,CAR,Q1,SF,A,5,29.0,5.8
2025_12_CLE_LV,12,CLE,Q1,LV,A,6,14.0,2.3333333333333335
2025_12_IND_KC,12,IND,Q1,KC,A,4,8.0,2.0
2025_12_JAX_ARI,12,JAX,Q1,ARI,A,6,71.0,11.833333333333334
2025_12_MIN_GB,12,MIN,Q1,GB,A,7,29.0,4.142857142857143
2025_12_NE_CIN,12,NE,Q1,CIN,A,4,11.0,2.75
2025_12_NYG_DET,12,NYG,Q1,DET,A,9,15.0,1.6666666666666667
2025_12_NYJ_BAL,12,NYJ,Q1,BAL,A,11,33.0,3.0
2025_12_PHI_DAL,12,PHI,Q1,DAL,A,6,21.0,3.5
2025_12_PIT_CHI,12,PIT,Q1,CHI,A,8,48.0,6.0
2025_12_SEA_TEN,12,SEA,Q1,TEN,A,3,16.0,5.333333333333333
2025_12_TB_LA,12,TB,Q1,LA,A,8,32.0,4.0
2025_13_ARI_TB,13,ARI,Q1,TB,A,4,31.0,7.75
2025_13_ATL_NYJ,13,ATL,Q1,NYJ,A,7,36.0,5.142857142857143
2025_13_BUF_PIT,13,BUF,Q1,PIT,A,10,67.0,6.7
2025_13_CHI_PHI,13,CHI,Q1,PHI,A,13,84.0,6.461538461538462
2025_13_CIN_BAL,13,CIN,Q1,BAL,A,6,16.0,2.6666666666666665
2025_13_DEN_WAS,13,DEN,Q1,WAS,A,4,17.0,4.25
2025_13_GB_DET,13,GB,Q1,DET,A,11,65.0,5.909090909090909
2025_13_HOU_IND,13,HOU,Q1,IND,A,6,5.0,0.8333333333333334
2025_13_JAX_TEN,13,JAX,Q1,TEN,A,7,29.0,4.142857142857143
2025_13_KC_DAL,13,KC,Q1,DAL,A,9,66.0,7.333333333333333
2025_13_LA_CAR,13,LA,Q1,CAR,A,6,50.0,8.333333333333334
2025_13_LV_LAC,13,LV,Q1,LAC,A,3,6.0,2.0
2025_13_MIN_SEA,13,MIN,Q1,SEA,A,4,8.0,2.0
2025_13_NO_MIA,13,NO,Q1,MIA,A,3,-1.0,-0.3333333333333333
2025_13_NYG_NE,13,NYG,Q1,NE,A,5,22.0,4.4
2025_13_SF_CLE,13,SF,Q1,CLE,A,5,5.0,1.0
2025_14_CHI_GB,14,CHI,Q1,GB,A,4,18.0,4.5
2025_14_CIN_BUF,14,CIN,Q1,BUF,A,9,19.0,2.111111111111111
2025_14_DAL_DET,14,DAL,Q1,DET,A,6,18.0,3.0
2025_14_DEN_LV,14,DEN,Q1,LV,A,6,44.0,7.333333333333333
2025_14_HOU_KC,14,HOU,Q1,KC,A,6,19.0,3.1666666666666665
2025_14_IND_JAX,14,IND,Q1,JAX,A,8,28.0,3.5
2025_14_LA_ARI,14,LA,Q1,ARI,A,9,78.0,8.666666666666666
2025_14_MIA_NYJ,14,MIA,Q1,NYJ,A,9,96.0,10.666666666666666
2025_14_NO_TB,14,NO,Q1,TB,A,4,14.0,3.5
2025_14_PHI_LAC,14,PHI,Q1,LAC,A,8,41.0,5.125
2025_14_PIT_BAL,14,PIT,Q1,BAL,A,6,16.0,2.6666666666666665
2025_14_SEA_ATL,14,SEA,Q1,ATL,A,6,40.0,6.666666666666667
2025_14_TEN_CLE,14,TEN,Q1,CLE,A,10,92.0,9.2
2025_14_WAS_MIN,14,WAS,Q1,MIN,A,6,38.0,6.333333333333333
2025_15_ARI_HOU,15,ARI,Q1,HOU,A,5,21.0,4.2
2025_15_ATL_TB,15,ATL,Q1,TB,A,6,31.0,5.166666666666667
2025_15_BAL_CIN,15,BAL,Q1,CIN,A,5,14.0,2.8
2025_15_BUF_NE,15,BUF,Q1,NE,A,3,16.0,5.333333333333333
2025_15_CAR_NO,15,CAR,Q1,NO,A,13,67.0,5.153846153846154
2025_15_CLE_CHI,15,CLE,Q1,CHI,A,5,18.0,3.6
2025_15_DET_LA,15,DET,Q1,LA,A,6,23.0,3.8333333333333335
2025_15_GB_DEN,15,GB,Q1,DEN,A,7,16.0,2.2857142857142856
2025_15_IND_SEA,15,IND,Q1,SEA,A,12,42.0,3.5
2025_15_LAC_KC,15,LAC,Q1,KC,A,9,33.0,3.6666666666666665
2025_15_LV_PHI,15,LV,Q1,PHI,A,3,14.0,4.666666666666667
2025_15_MIA_PIT,15,MIA,Q1,PIT,A,3,25.0,8.333333333333334
2025_15_MIN_DAL,15,MIN,Q1,DAL,A,4,3.0,0.75
2025_15_NYJ_JAX,15,NYJ,Q1,JAX,A,6,17.0,2.8333333333333335
2025_15_TEN_SF,15,TEN,Q1,SF,A,7,46.0,6.571428571428571
2025_15_WAS_NYG,15,WAS,Q1,NYG,A,12,50.0,4.166666666666667
2025_16_ATL_ARI,16,ATL,Q1,ARI,A,7,32.0,4.571428571428571
2025_16_BUF_CLE,16,BUF,Q1,CLE,A,6,80.0,13.333333333333334
2025_16_CIN_MIA,16,CIN,Q1,MIA,A,5,15.0,3.0
2025_16_GB_CHI,16,GB,Q1,CHI,A,8,28.0,3.5
2025_16_JAX_DEN,16,JAX,Q1,DEN,A,5,12.0,2.4
2025_16_KC_TEN,16,KC,Q1,TEN,A,4,14.0,3.5
2025_16_LAC_DAL,16,LAC,Q1,DAL,A,2,3.0,1.5
2025_16_LA_SEA,16,LA,Q1,SEA,A,13,40.0,3.076923076923077
2025_16_LV_HOU,16,LV,Q1,HOU,A,9,28.0,3.111111111111111
2025_16_MIN_NYG,16,MIN,Q1,NYG,A,6,16.0,2.6666666666666665
2025_16_NE_BAL,16,NE,Q1,BAL,A,7,22.0,3.142857142857143
2025_16_NYJ_NO,16,NYJ,Q1,NO,A,5,15.0,3.0
2025_16_PHI_WAS,16,PHI,Q1,WAS,A,4,18.0,4.5
2025_16_PIT_DET,16,PIT,Q1,DET,A,3,14.0,4.666666666666667
2025_16_SF_IND,16,SF,Q1,IND,A,6,27.0,4.5
2025_16_TB_CAR,16,TB,Q1,CAR,A,7,32.0,4.571428571428571
2025_17_ARI_CIN,17,ARI,Q1,CIN,A,2,6.0,3.0
2025_17_BAL_GB,17,BAL,Q1,GB,A,15,93.0,6.2
2025_17_CHI_SF,17,CHI,Q1,SF,A,3,14.0,4.666666666666667
2025_17_DAL_WAS,17,DAL,Q1,WAS,A,13,78.0,6.0
2025_17_DEN_KC,17,DEN,Q1,KC,A,7,15.0,2.142857142857143
2025_17_DET_MIN,17,DET,Q1,MIN,A,5,15.0,3.0
2025_17_HOU_LAC,17,HOU,Q1,LAC,A,6,20.0,3.3333333333333335
2025_17_JAX_IND,17,JAX,Q1,IND,A,2,4.0,2.0
2025_17_LA_ATL,17,LA,Q1,ATL,A,5,13.0,2.6
2025_17_NE_NYJ,17,NE,Q1,NYJ,A,12,64.0,5.333333333333333
2025_17_NO_TEN,17,NO,Q1,TEN,A,4,4.0,1.0
2025_17_NYG_LV,17,NYG,Q1,LV,A,6,48.0,8.0
2025_17_PHI_BUF,17,PHI,Q1,BUF,A,6,21.0,3.5
2025_17_PIT_CLE,17,PIT,Q1,CLE,A,6,43.0,7.166666666666667
2025_17_SEA_CAR,17,SEA,Q1,CAR,A,8,62.0,7.75
2025_17_TB_MIA,17,TB,Q1,MIA,A,7,21.0,3.0
2025_18_ARI_LA,18,ARI,Q1,LA,A,4,16.0,4.0
2025_18_BAL_PIT,18,BAL,Q1,PIT,A,13,87.0,6.6923076923076925
2025_18_CAR_TB,18,CAR,Q1,TB,A,3,0.0,0.0
2025_18_CLE_CIN,18,CLE,Q1,CIN,A,3,7.0,2.3333333333333335
2025_18_DAL_NYG,18,DAL,Q1,NYG,A,9,69.0,7.666666666666667
2025_18_DET_CHI,18,DET,Q1,CHI,A,5,21.0,4.2
2025_18_GB_MIN,18,GB,Q1,MIN,A,5,11.0,2.2
2025_18_IND_HOU,18,IND,Q1,HOU,A,5,13.0,2.6
2025_18_KC_LV,18,KC,Q1,LV,A,9,43.0,4.777777777777778
2025_18_LAC_DEN,18,LAC,Q1,DEN,A,5,26.0,5.2
2025_18_MIA_NE,18,MIA,Q1,NE,A,7,21.0,3.0
2025_18_NO_ATL,18,NO,Q1,ATL,A,3,1.0,0.3333333333333333
2025_18_NYJ_BUF,18,NYJ,Q1,BUF,A,4,9.0,2.25
2025_18_SEA_SF,18,SEA,Q1,SF,A,12,88.0,7.333333333333333
2025_18_TEN_JAX,18,TEN,Q1,JAX,A,6,23.0,3.8333333333333335
2025_18_WAS_PHI,18,WAS,Q1,PHI,A,9,30.0,3.3333333333333335
2025_01_ARI_NO,1,NO,1H,ARI,H,12,75.0,6.25
2025_01_BAL_BUF,1,BUF,1H,BAL,H,11,54.0,4.909090909090909
2025_01_CAR_JAX,1,JAX,1H,CAR,H,13,134.0,10.307692307692308
2025_01_CIN_CLE,1,CLE,1H,CIN,H,14,24.0,1.7142857142857142
2025_01_DAL_PHI,1,PHI,1H,DAL,H,19,123.0,6.473684210526316
2025_01_DET_GB,1,GB,1H,DET,H,7,11.0,1.5714285714285714
2025_01_HOU_LA,1,LA,1H,HOU,H,13,37.0,2.8461538461538463
2025_01_KC_LAC,1,LAC,1H,KC,H,10,41.0,4.1
2025_01_LV_NE,1,NE,1H,LV,H,15,50.0,3.3333333333333335
2025_01_MIA_IND,1,IND,1H,MIA,H,20,68.0,3.4
2025_01_MIN_CHI,1,CHI,1H,MIN,H,15,60.0,4.0
2025_01_NYG_WAS,1,WAS,1H,NYG,H,14,87.0,6.214285714285714
2025_01_PIT_NYJ,1,NYJ,1H,PIT,H,21,106.0,5.0476190476190474
2025_01_SF_SEA,1,SEA,1H,SF,H,16,50.0,3.125
2025_01_TB_ATL,1,ATL,1H,TB,H,13,26.0,2.0
2025_01_TEN_DEN,1,DEN,1H,TEN,H,9,25.0,2.7777777777777777
2025_02_ATL_MIN,2,MIN,1H,ATL,H,12,41.0,3.4166666666666665
2025_02_BUF_NYJ,2,NYJ,1H,BUF,H,14,63.0,4.5
2025_02_CAR_ARI,2,ARI,1H,CAR,H,10,36.0,3.6
2025_02_CHI_DET,2,DET,1H,CHI,H,14,83.0,5.928571428571429
2025_02_CLE_BAL,2,BAL,1H,CLE,H,9,14.0,1.5555555555555556
2025_02_DEN_IND,2,IND,1H,DEN,H,16,36.0,2.25
2025_02_JAX_CIN,2,CIN,1H,JAX,H,7,25.0,3.5714285714285716
2025_02_LAC_LV,2,LV,1H,LAC,H,12,50.0,4.166666666666667
2025_02_LA_TEN,2,TEN,1H,LA,H,16,63.0,3.9375
2025_02_NE_MIA,2,MIA,1H,NE,H,7,48.0,6.857142857142857
2025_02_NYG_DAL,2,DAL,1H,NYG,H,6,16.0,2.6666666666666665
2025_02_PHI_KC,2,KC,1H,PHI,H,15,97.0,6.466666666666667
2025_02_SEA_PIT,2,PIT,1H,SEA,H,13,43.0,3.3076923076923075
2025_02_SF_NO,2,NO,1H,SF,H,13,58.0,4.461538461538462
2025_02_TB_HOU,2,HOU,1H,TB,H,9,37.0,4.111111111111111
2025_02_WAS_GB,2,GB,1H,WAS,H,15,70.0,4.666666666666667
2025_03_ARI_SF,3,SF,1H,ARI,H,5,9.0,1.8
2025_03_ATL_CAR,3,CAR,1H,ATL,H,12,52.0,4.333333333333333
2025_03_CIN_MIN,3,MIN,1H,CIN,H,13,58.0,4.461538461538462
2025_03_DAL_CHI,3,CHI,1H,DAL,H,10,36.0,3.6
2025_03_DEN_LAC,3,LAC,1H,DEN,H,18,67.0,3.7222222222222223
2025_03_DET_BAL,3,BAL,1H,DET,H,11,66.0,6.0
2025_03_GB_CLE,3,CLE,1H,GB,H,9,26.0,2.888888888888889
2025_03_HOU_JAX,3,JAX,1H,HOU,H,6,11.0,1.8333333333333333
2025_03_IND_TEN,3,TEN,1H,IND,H,12,42.0,3.5
2025_03_KC_NYG,3,NYG,1H,KC,H,16,75.0,4.6875
2025_03_LA_PHI,3,PHI,1H,LA,H,12,34.0,2.8333333333333335
2025_03_LV_WAS,3,WAS,1H,LV,H,17,174.0,10.235294117647058
2025_03_MIA_BUF,3,BUF,1H,MIA,H,12,90.0,7.5
2025_03_NO_SEA,3,SEA,1H,NO,H,9,8.0,0.8888888888888888
2025_03_NYJ_TB,3,TB,1H,NYJ,H,13,26.0,2.0
2025_03_PIT_NE,3,NE,1H,PIT,H,11,56.0,5.090909090909091
2025_04_BAL_KC,4,KC,1H,BAL,H,12,58.0,4.833333333333333
2025_04_CAR_NE,4,NE,1H,CAR,H,15,71.0,4.733333333333333
2025_04_CHI_LV,4,LV,1H,CHI,H,14,138.0,9.857142857142858
2025_04_CIN_DEN,4,DEN,1H,CIN,H,16,88.0,5.5
2025_04_CLE_DET,4,DET,1H,CLE,H,10,46.0,4.6
2025_04_GB_DAL,4,DAL,1H,GB,H,10,32.0,3.2
2025_04_IND_LA,4,LA,1H,IND,H,14,76.0,5.428571428571429
2025_04_JAX_SF,4,SF,1H,JAX,H,13,51.0,3.923076923076923
2025_04_LAC_NYG,4,NYG,1H,LAC,H,19,95.0,5.0
2025_04_MIN_PIT,4,PIT,1H,MIN,H,9,36.0,4.0
2025_04_NO_BUF,4,BUF,1H,NO,H,15,59.0,3.933333333333333
2025_04_NYJ_MIA,4,MIA,1H,NYJ,H,12,42.0,3.5
2025_04_PHI_TB,4,TB,1H,PHI,H,10,42.0,4.2
2025_04_SEA_ARI,4,ARI,1H,SEA,H,9,39.0,4.333333333333333
2025_04_TEN_HOU,4,HOU,1H,TEN,H,16,54.0,3.375
2025_04_WAS_ATL,4,ATL,1H,WAS,H,18,61.0,3.388888888888889
2025_05_DAL_NYJ,5,NYJ,1H,DAL,H,15,98.0,6.533333333333333
2025_05_DEN_PHI,5,PHI,1H,DEN,H,9,41.0,4.555555555555555
2025_05_DET_CIN,5,CIN,1H,DET,H,7,30.0,4.285714285714286
2025_05_HOU_BAL,5,BAL,1H,HOU,H,8,15.0,1.875
2025_05_KC_JAX,5,JAX,1H,KC,H,16,63.0,3.9375
2025_05_LV_IND,5,IND,1H,LV,H,9,26.0,2.888888888888889
2025_05_MIA_CAR,5,CAR,1H,MIA,H,13,83.0,6.384615384615385
2025_05_MIN_CLE,5,CLE,1H,MIN,H,15,69.0,4.6
2025_05_NE_BUF,5,BUF,1H,NE,H,14,67.0,4.785714285714286
2025_05_NYG_NO,5,NO,1H,NYG,H,16,47.0,2.9375
2025_05_SF_LA,5,LA,1H,SF,H,9,39.0,4.333333333333333
2025_05_TB_SEA,5,SEA,1H,TB,H,7,22.0,3.142857142857143
2025_05_TEN_ARI,5,ARI,1H,TEN,H,14,62.0,4.428571428571429
2025_05_WAS_LAC,5,LAC,1H,WAS,H,17,98.0,5.764705882352941
2025_06_ARI_IND,6,IND,1H,ARI,H,11,73.0,6.636363636363637
2025_06_BUF_ATL,6,ATL,1H,BUF,H,17,168.0,9.882352941176471
2025_06_CHI_WAS,6,WAS,1H,CHI,H,14,46.0,3.2857142857142856
2025_06_CIN_GB,6,GB,1H,CIN,H,21,82.0,3.9047619047619047
2025_06_CLE_PIT,6,PIT,1H,CLE,H,13,46.0,3.5384615384615383
2025_06_DAL_CAR,6,CAR,1H,DAL,H,15,88.0,5.866666666666666
2025_06_DEN_NYJ,6,NYJ,1H,DEN,H,11,30.0,2.727272727272727
2025_06_DET_KC,6,KC,1H,DET,H,11,38.0,3.4545454545454546
2025_06_LAC_MIA,6,MIA,1H,LAC,H,9,88.0,9.777777777777779
2025_06_LA_BAL,6,BAL,1H,LA,H,24,106.0,4.416666666666667
2025_06_NE_NO,6,NO,1H,NE,H,17,60.0,3.5294117647058822
2025_06_PHI_NYG,6,NYG,1H,PHI,H,14,71.0,5.071428571428571
2025_06_SEA_JAX,6,JAX,1H,SEA,H,13,34.0,2.6153846153846154
2025_06_SF_TB,6,TB,1H,SF,H,11,59.0,5.363636363636363
2025_06_TEN_LV,6,LV,1H,TEN,H,14,26.0,1.8571428571428572
2025_07_ATL_SF,7,SF,1H,ATL,H,17,100.0,5.882352941176471
2025_07_CAR_NYJ,7,NYJ,1H,CAR,H,16,72.0,4.5
2025_07_GB_ARI,7,ARI,1H,GB,H,15,57.0,3.8
2025_07_HOU_SEA,7,SEA,1H,HOU,H,15,54.0,3.6
2025_07_IND_LAC,7,LAC,1H,IND,H,6,10.0,1.6666666666666667
2025_07_LA_JAX,7,JAX,1H,LA,H,10,26.0,2.6
2025_07_LV_KC,7,KC,1H,LV,H,17,73.0,4.294117647058823
2025_07_MIA_CLE,7,CLE,1H,MIA,H,23,92.0,4.0
2025_07_NE_TEN,7,TEN,1H,NE,H,10,30.0,3.0
2025_07_NO_CHI,7,CHI,1H,NO,H,20,94.0,4.7
2025_07_NYG_DEN,7,DEN,1H,NYG,H,13,34.0,2.6153846153846154
2025_07_PHI_MIN,7,MIN,1H,PHI,H,10,15.0,1.5
2025_07_PIT_CIN,7,CIN,1H,PIT,H,9,97.0,10.777777777777779
2025_07_TB_DET,7,DET,1H,TB,H,17,118.0,6.9411764705882355
2025_07_WAS_DAL,7,DAL,1H,WAS,H,13,70.0,5.384615384615385
2025_08_BUF_CAR,8,CAR,1H,BUF,H,17,79.0,4.647058823529412
2025_08_CHI_BAL,8,BAL,1H,CHI,H,12,44.0,3.6666666666666665
2025_08_CLE_NE,8,NE,1H,CLE,H,15,71.0,4.733333333333333
2025_08_DAL_DEN,8,DEN,1H,DAL,H,12,95.0,7.916666666666667
2025_08_GB_PIT,8,PIT,1H,GB,H,15,81.0,5.4
2025_08_MIA_ATL,8,ATL,1H,MIA,H,9,10.0,1.1111111111111112
2025_08_MIN_LAC,8,LAC,1H,MIN,H,18,82.0,4.555555555555555
2025_08_NYG_PHI,8,PHI,1H,NYG,H,16,147.0,9.1875
2025_08_NYJ_CIN,8,CIN,1H,NYJ,H,11,64.0,5.818181818181818
2025_08_SF_HOU,8,HOU,1H,SF,H,17,64.0,3.764705882352941
2025_08_TB_NO,8,NO,1H,TB,H,7,21.0,3.0
2025_08_TEN_IND,8,IND,1H,TEN,H,9,75.0,8.333333333333334
2025_08_WAS_KC,8,KC,1H,WAS,H,13,70.0,5.384615384615385
2025_09_ARI_DAL,9,DAL,1H,ARI,H,11,54.0,4.909090909090909
2025_09_ATL_NE,9,NE,1H,ATL,H,18,71.0,3.9444444444444446
2025_09_BAL_MIA,9,MIA,1H,BAL,H,16,83.0,5.1875
2025_09_CAR_GB,9,GB,1H,CAR,H,9,56.0,6.222222222222222
2025_09_CHI_CIN,9,CIN,1H,CHI,H,7,27.0,3.857142857142857
2025_09_DEN_HOU,9,HOU,1H,DEN,H,18,43.0,2.388888888888889
2025_09_IND_PIT,9,PIT,1H,IND,H,11,32.0,2.909090909090909
2025_09_JAX_LV,9,LV,1H,JAX,H,8,40.0,5.0
